original_id,category,subset,x_position,y_position
976,General VQA,lvis_instruct4v,-3.3705537,16.399845
977,General VQA,lvis_instruct4v,-2.8542416,13.804453
978,General VQA,lvis_instruct4v,-2.0456831,14.836426
979,General VQA,lvis_instruct4v,-0.72630984,13.661054
980,General VQA,lvis_instruct4v,-0.3347137,14.390195
981,General VQA,lvis_instruct4v,-2.4582636,12.975029
982,General VQA,lvis_instruct4v,-0.99313223,15.641524
983,OCR QA,mapqa,-5.043743,15.640015
984,OCR QA,mapqa,-4.9534144,15.529422
985,OCR QA,mapqa,-5.221481,15.934826
986,OCR QA,mapqa(mathv360k),-4.907941,15.241494
987,Naive OCR,maptext,-2.5046973,13.238817
988,Naive OCR,mathwriting-google,0.54370576,11.116353
989,Naive OCR,mathwriting-google,-0.6979461,10.774328
990,Naive OCR,mathwriting-google,-0.5098082,10.840544
991,Naive OCR,mathwriting-google,-1.0690495,11.180002
992,Naive OCR,mathwriting-google,-0.22856215,11.109361
993,Naive OCR,mathwriting-google,-0.8797214,10.695546
994,Naive OCR,mathwriting-google,-0.33506313,11.12741
995,Naive OCR,mathwriting-google,-0.96779305,10.750852
996,Naive OCR,mathwriting-google,-0.6270284,10.77479
997,Naive OCR,mathwriting-google,1.405327,12.681331
998,Naive OCR,mathwriting-google,-0.70240825,10.842642
999,Naive OCR,mathwriting-google,0.07038674,11.0433035
1000,Naive OCR,mathwriting-google,0.0018071033,10.844643
1001,Naive OCR,mathwriting-google,-1.5012355,11.031652
1002,Naive OCR,mathwriting-google,-1.2133697,10.769429
1003,Naive OCR,mathwriting-google,-0.1749257,10.799909
1004,Naive OCR,mathwriting-google,-1.3969884,11.000927
1005,Naive OCR,mathwriting-google,-0.74503976,10.906645
1006,Naive OCR,mathwriting-google,0.51168174,12.002008
1007,Naive OCR,mathwriting-google,-1.1593268,11.070854
1008,Naive OCR,mathwriting-google,-1.0289783,10.887972
1009,Naive OCR,mathwriting-google,-0.6220506,10.946476
1010,Naive OCR,mathwriting-google,-0.07094961,10.657791
1011,Naive OCR,mathwriting-google,-0.5101048,11.075313
1012,Naive OCR,mathwriting-google,-0.8554856,11.088044
1013,Naive OCR,mathwriting-google,-0.24182698,10.703694
1014,Naive OCR,mathwriting-google,-0.07323343,10.776095
1015,Naive OCR,mathwriting-google,1.0851828,13.895364
1016,Naive OCR,mathwriting-google,-1.0423876,10.914542
1017,Naive OCR,mathwriting-google,-0.3726632,10.710663
1018,Mathematics,mavis_math_metagen,1.0100632,15.34724
1019,Mathematics,mavis_math_metagen,-4.910757,12.873553
1020,Mathematics,mavis_math_metagen,-5.5636463,15.337041
1021,Mathematics,mavis_math_metagen,-4.3060884,12.206949
1022,Mathematics,mavis_math_metagen,-6.2341475,12.973666
1023,Mathematics,mavis_math_metagen,-4.9193754,12.852338
1024,Mathematics,mavis_math_metagen,-6.082518,12.738337
1025,Mathematics,mavis_math_metagen,-4.770181,11.88174
1026,Mathematics,mavis_math_rule_geo,-5.0410986,11.44003
1027,Mathematics,mavis_math_rule_geo,-5.2008615,11.959395
1028,Mathematics,mavis_math_rule_geo,-5.2958803,11.4623575
1029,Mathematics,mavis_math_rule_geo,-5.199357,11.469481
1030,Mathematics,mavis_math_rule_geo,-5.304515,11.725547
1031,Mathematics,mavis_math_rule_geo,-5.411612,11.518962
1032,Mathematics,mavis_math_rule_geo,-5.5468063,12.109462
1033,Mathematics,mavis_math_rule_geo,-5.3459396,11.493222
1034,Mathematics,mavis_math_rule_geo,-5.138787,11.569318
1035,Naive OCR,memotion,-2.7186327,14.725555
1036,General VQA,mimic_cgd,-2.8202019,14.28582
1037,General VQA,mimic_cgd,-1.5461861,12.22294
1038,General VQA,mimic_cgd,0.12196187,12.688118
1039,General VQA,mimic_cgd,-0.08615107,14.6829195
1040,General VQA,mimic_cgd,-2.621902,12.118658
1041,General VQA,mimic_cgd,-0.49144223,13.316888
1042,General VQA,mimic_cgd,-1.8795115,12.5145
1043,Chart & Table,mmc_instruct,-4.60311,14.285842
1044,Chart & Table,mmc_instruct,-5.03259,14.211798
1045,Chart & Table,mmc_instruct,-5.129204,14.193633
1046,Chart & Table,mmc_instruct,-5.249871,13.62388
1047,Chart & Table,mmc_instruct,-5.07639,13.964945
1048,Chart & Table,mmc_instruct,-4.959758,14.094965
1049,Chart & Table,mmc_instruct,-5.2076383,15.217213
1050,Chart & Table,mmc_instruct,-5.094092,14.4442625
1051,Chart & Table,mmc_instruct,-5.0246067,14.048986
1052,Chart & Table,mmc_instruct,-4.935757,14.302881
1053,Chart & Table,mmc_instruct,-4.887438,14.252479
1054,Chart & Table,mmc_instruct,-4.9374943,14.805857
1055,Chart & Table,mmc_instruct,-5.093808,14.461699
1056,Chart & Table,mmc_instruct,-5.088552,13.918857
1057,Chart & Table,mmc_instruct,-5.2426095,13.930322
1058,Chart & Table,mmc_instruct,-4.677662,15.052288
1059,General VQA,mmevol,-0.55660343,13.834291
1060,General VQA,mmevol,-3.7441423,14.768758
1061,General VQA,mmevol,-6.062779,13.975012
1062,General VQA,mmevol,-0.42439243,12.57549
1063,General VQA,mmevol,-6.9340534,15.120116
1064,General VQA,mmevol,-1.6160824,13.259088
1065,General VQA,mmevol,-6.0852633,16.039688
1066,General VQA,mmevol,-0.6690507,13.844877
1067,General VQA,mmevol,-1.821449,13.970612
1068,General VQA,mmevol,-4.6309824,14.807651
1069,General VQA,mmevol,-0.08206473,13.277907
1070,General VQA,mmevol,-1.8077364,9.824532
1071,General VQA,mmevol,-4.016271,13.153515
1072,General VQA,mmevol,-3.7768297,13.251549
1073,General VQA,mmevol,-6.6345544,15.174003
1074,General VQA,mmevol,-2.886789,17.481289
1075,General VQA,mmra,-1.6938553,13.186094
1076,OCR QA,mmsoc_memotion,-1.6869607,15.576091
1077,Chart & Table,multihiertt,-4.9029856,16.678263
1078,General VQA,nlvr2,-0.8234755,15.323158
1079,General VQA,nlvr2,-2.4119058,16.114187
1080,General VQA,nlvr2,-3.0032072,13.519479
1081,General VQA,nlvr2,-1.6724621,12.600614
1082,General VQA,nlvr2,-3.44456,17.09188
1083,Grounding & Counting,objects365_qa,-2.7175019,15.437818
1084,Grounding & Counting,objects365_qa,-2.9432955,13.854029
1085,Grounding & Counting,objects365_qa,-2.246823,12.408831
1086,Grounding & Counting,objects365_qa,-1.8299878,14.313221
1087,Grounding & Counting,objects365_qa,-1.1903279,13.655024
1088,Grounding & Counting,objects365_qa,-1.8415388,16.28468
1089,Grounding & Counting,objects365_qa,-2.4823506,12.347847
1090,Grounding & Counting,objects365_qa,-1.7189224,13.059086
1091,Grounding & Counting,objects365_qa,-2.0790694,13.356193
1092,Grounding & Counting,objects365_qa,-1.1196587,14.833971
1093,Grounding & Counting,objects365_qa,-1.4470162,13.001493
1094,Grounding & Counting,objects365_qa,-1.028878,14.654299
1095,Grounding & Counting,objects365_qa,-3.057437,13.19594
1096,Grounding & Counting,objects365_qa,-0.89064616,14.040172
1097,Grounding & Counting,objects365_qa,-3.4078298,14.674618
1098,Grounding & Counting,objects365_qa,-2.314725,13.954356
1099,Grounding & Counting,objects365_qa,-2.4728005,14.086107
1100,Grounding & Counting,objects365_qa,-1.9457196,13.709636
1101,Grounding & Counting,objects365_qa,0.7787471,13.544907
1102,Grounding & Counting,objects365_qa,-2.9857464,14.147222
1103,Grounding & Counting,objects365_qa,-0.37216175,13.651664
1104,Grounding & Counting,objects365_qa,-1.4796355,11.993102
1105,Grounding & Counting,objects365_qa,-1.0935085,15.093072
1106,Grounding & Counting,objects365_qa,-2.2964675,17.525566
1107,Grounding & Counting,objects365_qa,-3.1879425,13.193877
1108,Grounding & Counting,objects365_qa,-2.6760135,13.829597
1109,Grounding & Counting,objects365_qa,-2.1775434,12.870947
1110,Grounding & Counting,objects365_qa,-1.1855267,11.783676
1111,Grounding & Counting,objects365_qa,-1.1836683,16.344896
1112,Grounding & Counting,objects365_qa,-1.608556,15.090458
1113,Grounding & Counting,objects365_qa,-2.1136355,14.16562
1114,Grounding & Counting,objects365_qa,-2.3335948,12.978815
1115,Grounding & Counting,objects365_qa,-1.3887163,15.111507
1116,Grounding & Counting,objects365_qa,0.94732374,13.842146
1117,Grounding & Counting,objects365_qa,0.13381222,13.773756
1118,Grounding & Counting,objects365_qa,-2.2739022,13.624816
1119,Grounding & Counting,objects365_qa,-1.2355436,13.498342
1120,Grounding & Counting,objects365_qa,-0.15974414,13.139577
1121,Grounding & Counting,objects365_qa,-1.6127833,13.940305
1122,Grounding & Counting,objects365_qa,-2.1489656,14.200482
1123,Grounding & Counting,objects365_qa,-1.1124212,12.666072
1124,Grounding & Counting,objects365_qa,-1.7189448,14.657562
1125,Grounding & Counting,objects365_qa,-1.7964478,13.765957
1126,Grounding & Counting,objects365_qa,-1.3854018,15.779286
1127,Grounding & Counting,objects365_qa,-4.5416627,12.6137295
1128,Grounding & Counting,objects365_qa,-0.5833148,12.687802
1129,Grounding & Counting,objects365_qa,0.7002456,12.076195
1130,Grounding & Counting,objects365_qa,-1.6218314,12.6297
1131,Grounding & Counting,objects365_qa,-2.0090866,13.144378
1132,Grounding & Counting,objects365_qa,-3.8905873,14.09144
1133,Grounding & Counting,objects365_qa,-1.4862162,14.300795
1134,Grounding & Counting,objects365_qa,-1.6721734,14.265931
1135,Grounding & Counting,objects365_qa,-2.7549798,13.837875
1136,Grounding & Counting,objects365_qa,-2.3494482,12.790322
1137,Grounding & Counting,objects365_qa,-2.4970534,12.657688
1138,Grounding & Counting,objects365_qa,-1.9969007,14.254142
1139,Grounding & Counting,objects365_qa,-3.7182245,13.415132
1140,Grounding & Counting,objects365_qa,-3.9991708,15.441768
1141,Grounding & Counting,objects365_qa,-1.4131571,13.237267
1142,Grounding & Counting,objects365_qa,-3.8476307,15.02824
1143,Grounding & Counting,objects365_qa,-1.8533676,12.557681
1144,Grounding & Counting,objects365_qa,-3.377942,14.089275
1145,Grounding & Counting,objects365_qa,-2.9351132,14.839039
1146,Grounding & Counting,objects365_qa,-3.2833838,14.310061
1147,Grounding & Counting,objects365_qa,-3.7774377,14.291058
1148,Grounding & Counting,objects365_qa,-0.9627761,13.561008
1149,Grounding & Counting,objects365_qa,-1.8591784,14.181303
1150,Grounding & Counting,objects365_qa,-4.2086587,13.715888
1151,Grounding & Counting,objects365_qa,-2.688182,12.901205
1152,Grounding & Counting,objects365_qa,-2.0203125,13.218085
1153,Grounding & Counting,objects365_qa,-1.58034,14.475472
1154,Grounding & Counting,objects365_qa,-1.2474319,14.134541
1155,Grounding & Counting,objects365_qa,-1.8897669,13.623711
1156,Grounding & Counting,objects365_qa,-2.1642325,13.257188
1157,Grounding & Counting,objects365_qa,-1.4644091,15.231116
1158,Grounding & Counting,objects365_qa,-5.7716146,14.677381
1159,Grounding & Counting,objects365_qa,-2.2072744,13.503938
1160,Grounding & Counting,objects365_qa,-2.851674,13.674607
1161,Grounding & Counting,objects365_qa,-1.383384,13.076091
1162,Grounding & Counting,objects365_qa,-1.9409691,15.656591
1163,Grounding & Counting,objects365_qa,-3.976342,13.823318
1164,Grounding & Counting,objects365_qa,-2.605507,15.237582
1165,Grounding & Counting,objects365_qa,-1.4417936,13.25855
1166,Grounding & Counting,objects365_qa,-5.226243,14.119703
1167,Grounding & Counting,objects365_qa,-1.7077293,15.207848
1168,Grounding & Counting,objects365_qa,-3.0913677,12.239021
1169,Grounding & Counting,objects365_qa,-3.1178901,14.280295
1170,Grounding & Counting,objects365_qa,-2.7813773,13.500068
1171,Grounding & Counting,objects365_qa,-4.622278,12.665656
1172,Grounding & Counting,objects365_qa,-1.9245214,15.175358
1173,Grounding & Counting,objects365_qa,-1.8205452,13.3765
1174,Grounding & Counting,objects365_qa,-1.1137084,14.370906
1175,Grounding & Counting,objects365_qa,-4.2888174,13.73843
1176,Grounding & Counting,objects365_qa,-1.0974977,16.10287
1177,Grounding & Counting,objects365_qa,-0.9506335,13.492886
1178,Grounding & Counting,objects365_qa,-1.8501304,14.297126
1179,Grounding & Counting,objects365_qa,-4.523889,12.863494
1180,Grounding & Counting,objects365_qa,-2.994191,13.264973
1181,Grounding & Counting,objects365_qa,-0.74796754,13.956447
1182,Grounding & Counting,objects365_qa,-0.47062624,14.041759
1183,Grounding & Counting,objects365_qa,0.7174802,14.292761
1184,Grounding & Counting,objects365_qa,-3.6827552,13.194036
1185,Grounding & Counting,objects365_qa,-1.881917,14.973077
1186,Grounding & Counting,objects365_qa,-4.3784404,14.532248
1187,Grounding & Counting,objects365_qa,-4.0851846,13.943004
1188,Grounding & Counting,objects365_qa,-1.9045763,13.20688
1189,Grounding & Counting,objects365_qa,-0.9075715,13.416754
1190,Grounding & Counting,objects365_qa,-0.93220145,12.436049
1191,Grounding & Counting,objects365_qa,-2.6171033,15.490022
1192,Grounding & Counting,objects365_qa,-0.4547748,14.817937
1193,Grounding & Counting,objects365_qa,-1.1441321,10.734967
1194,Grounding & Counting,objects365_qa,-1.7447535,14.138128
1195,Grounding & Counting,objects365_qa,-2.3643475,13.932758
1196,Grounding & Counting,objects365_qa,-2.0140176,13.519719
1197,Grounding & Counting,objects365_qa,-1.2852308,14.746016
1198,Grounding & Counting,objects365_qa,-2.0809596,12.535131
1199,Grounding & Counting,objects365_qa,0.05504959,13.4964
1200,Grounding & Counting,objects365_qa,-0.39000073,13.771782
1201,Grounding & Counting,objects365_qa,-2.5437257,14.1807575
1202,Grounding & Counting,objects365_qa,-0.6929019,14.870517
1203,Grounding & Counting,objects365_qa,-3.8306763,14.742004
1204,Grounding & Counting,objects365_qa,-3.7409532,14.8793335
1205,Grounding & Counting,objects365_qa,-3.6435275,13.726134
1206,Grounding & Counting,objects365_qa,-1.8782372,12.95533
1207,Grounding & Counting,objects365_qa,-0.8780063,14.181423
1208,Grounding & Counting,objects365_qa,-2.0596395,15.234883
1209,Grounding & Counting,objects365_qa,-1.8798076,14.405055
1210,Grounding & Counting,objects365_qa,-2.9574623,12.611294
1211,Grounding & Counting,objects365_qa,-2.1968482,12.466001
1212,Grounding & Counting,objects365_qa,-2.0306077,14.367065
1213,Grounding & Counting,objects365_qa,-2.0694554,10.285254
1214,Grounding & Counting,objects365_qa,-3.7937763,13.594311
1215,Grounding & Counting,objects365_qa,-3.4082723,14.569007
1216,Grounding & Counting,objects365_qa,-2.364398,14.279581
1217,Grounding & Counting,objects365_qa,-1.0310595,13.788844
1218,Grounding & Counting,objects365_qa,-6.052819,13.944904
1219,Grounding & Counting,objects365_qa,-2.8022115,15.750512
1220,Grounding & Counting,objects365_qa,-1.6662054,12.892409
1221,Grounding & Counting,objects365_qa,-2.0090146,13.627944
1222,Grounding & Counting,objects365_qa,-3.5679624,14.304952
1223,Grounding & Counting,objects365_qa,-3.110716,13.4378195
1224,Grounding & Counting,objects365_qa,-3.1788144,15.573506
1225,Grounding & Counting,objects365_qa,-2.603618,13.105826
1226,Grounding & Counting,objects365_qa,-1.6349196,12.953077
1227,Grounding & Counting,objects365_qa,-1.485103,13.0733595
1228,Grounding & Counting,objects365_qa,-1.7310972,14.280263
1229,Grounding & Counting,objects365_qa,-3.0715816,12.784659
1230,Grounding & Counting,objects365_qa,-2.9485266,14.75535
1231,Grounding & Counting,objects365_qa,-3.751486,15.063919
1232,Grounding & Counting,objects365_qa,-3.4424183,13.815565
1233,Grounding & Counting,objects365_qa,-1.9569427,13.593262
1234,Grounding & Counting,objects365_qa,-2.4116402,14.1085825
1235,Grounding & Counting,objects365_qa,0.12328538,13.031088
1236,Grounding & Counting,objects365_qa,-1.8039991,12.859735
1237,Grounding & Counting,objects365_qa,-1.0692085,14.436484
1238,Grounding & Counting,objects365_qa,-1.1507427,14.4154825
1239,Grounding & Counting,objects365_qa,-2.1137578,11.6871
1240,Grounding & Counting,objects365_qa,-2.55026,12.235803
1241,Grounding & Counting,objects365_qa,-2.284663,13.745578
1242,Grounding & Counting,objects365_qa,-3.65729,13.914726
1243,Grounding & Counting,objects365_qa,-1.3133111,12.592305
1244,Grounding & Counting,objects365_qa,-2.03134,12.572514
1245,Grounding & Counting,objects365_qa,-1.2027699,14.195614
1246,Grounding & Counting,objects365_qa,-1.4905783,14.204572
1247,Grounding & Counting,objects365_qa,-1.4291193,14.005105
1248,Grounding & Counting,objects365_qa,-0.18903129,14.6363125
1249,OCR QA,ocrvqa,-3.007456,15.424597
1250,OCR QA,ocrvqa,-1.9252207,15.831923
1251,OCR QA,ocrvqa,-2.7130177,14.887906
1252,OCR QA,ocrvqa,-3.404401,16.228456
1253,OCR QA,ocrvqa,-1.4823917,15.27851
1254,OCR QA,ocrvqa,-3.2153766,15.188947
1255,OCR QA,ocrvqa,-3.1798456,15.848485
1256,OCR QA,ocrvqa,-4.0313406,14.592979
1257,OCR QA,ocrvqa,-4.8766723,17.622332
1258,OCR QA,ocrvqa,-2.6125069,14.824715
1259,OCR QA,ocrvqa,-2.342191,15.426579
1260,OCR QA,ocrvqa,-2.290442,14.894173
1261,OCR QA,ocrvqa,-2.9414363,15.028527
1262,OCR QA,ocrvqa,-1.4030048,15.192581
1263,OCR QA,ocrvqa,-1.8940259,15.5841055
1264,OCR QA,ocrvqa,-2.1474206,14.668903
1265,Naive OCR,olmOCR-mix-0225-books,-0.049820628,18.168592
1266,Naive OCR,olmOCR-mix-0225-documents,-1.3186306,18.931374
1267,Naive OCR,olmOCR-mix-0225-documents,-1.5079118,19.591742
1268,Naive OCR,olmOCR-mix-0225-documents,-1.9480561,17.993065
1269,Naive OCR,olmOCR-mix-0225-documents,-1.5744836,19.130222
1270,Naive OCR,olmOCR-mix-0225-documents,-1.8590188,19.165867
1271,Naive OCR,olmOCR-mix-0225-documents,-0.2036161,17.015211
1272,Naive OCR,olmOCR-mix-0225-documents,-1.8654215,19.72361
1273,Naive OCR,olmOCR-mix-0225-documents,-3.48016,17.774706
1274,Naive OCR,olmOCR-mix-0225-documents,-1.4446557,17.443485
1275,Naive OCR,olmOCR-mix-0225-documents,-1.3327416,17.503735
1276,Naive OCR,olmOCR-mix-0225-documents,-0.9926907,18.439743
1277,Naive OCR,olmOCR-mix-0225-documents,-1.7444654,17.647224
1278,Naive OCR,olmOCR-mix-0225-documents,-3.6816046,18.750822
1279,Naive OCR,olmOCR-mix-0225-documents,-3.4683683,18.11246
1280,Naive OCR,olmOCR-mix-0225-documents,-2.4299297,19.77487
1281,Naive OCR,olmOCR-mix-0225-documents,-1.5804191,19.438263
1282,Naive OCR,olmOCR-mix-0225-documents,-2.2610602,17.83327
1283,Naive OCR,olmOCR-mix-0225-documents,-3.0591917,19.259407
1284,Naive OCR,olmOCR-mix-0225-documents,-1.7917006,17.772846
1285,Naive OCR,olmOCR-mix-0225-documents,-1.7828513,18.87353
1286,Naive OCR,olmOCR-mix-0225-documents,-1.2982534,19.311142
1287,Naive OCR,olmOCR-mix-0225-documents,-1.481188,18.249447
1288,Grounding & Counting,oodvqa,-0.6815327,13.228337
1289,Naive OCR,orand_car_a,0.8555107,12.444546
1290,Science,pathvqa,-2.7144184,13.87168
1291,Science,pathvqa,0.960431,12.806884
1292,Science,pathvqa,-3.0353422,15.271672
1293,OCR QA,pdfvqa,-1.656308,19.853363
1294,Chart & Table,plotqa,-7.0799775,14.756452
1295,Chart & Table,plotqa,-5.5909977,12.975237
1296,Chart & Table,plotqa,-5.918642,13.3526325
1297,Chart & Table,plotqa,-6.8707027,14.74776
1298,Chart & Table,plotqa,-6.968584,13.844693
1299,Chart & Table,plotqa,-7.1763444,14.717227
1300,Chart & Table,plotqa,-7.027178,14.43275
1301,Chart & Table,plotqa,-5.5268917,13.130444
1302,Chart & Table,plotqa,-7.063167,14.424732
1303,Chart & Table,plotqa,-6.9672456,14.123852
1304,Chart & Table,plotqa,-7.039555,14.098095
1305,Chart & Table,plotqa,-7.0466204,14.118572
1306,Chart & Table,plotqa,-7.199804,14.048889
1307,Chart & Table,plotqa,-7.206863,13.914144
1308,Chart & Table,plotqa,-7.2543044,14.671591
1309,Science,pmc_vqa(mathv360k),-1.5792531,15.700976
1310,Science,pmc_vqa(mathv360k),-3.2694328,14.33561
1311,Science,pmc_vqa(mathv360k),-1.3354739,15.164038
1312,Mathematics,raven,-4.67516,13.810964
1313,Mathematics,raven,-4.82738,14.449474
1314,Mathematics,raven,-4.6267257,13.246527
1315,Mathematics,raven,-5.0504494,14.91181
1316,Naive OCR,rendered_text,-3.238513,10.913463
1317,Chart & Table,robut_sqa,-4.80446,16.619642
1318,Chart & Table,robut_wikisql,-4.9652443,16.691702
1319,Chart & Table,robut_wikisql,-4.864325,16.472876
1320,Chart & Table,robut_wikisql,-4.7404175,16.573008
1321,Chart & Table,robut_wikisql,-5.0994334,16.797874
1322,Chart & Table,robut_wikisql,-4.9155374,16.536234
1323,Chart & Table,robut_wikisql,-4.634686,16.658693
1324,Chart & Table,robut_wikisql,-4.7533784,16.742083
1325,Chart & Table,robut_wtq,-4.98517,16.481878
1326,Chart & Table,robut_wtq,-4.6912847,16.624222
1327,Chart & Table,robut_wtq,-4.755297,16.722153
1328,Science,scienceqa,-5.0773787,15.692775
1329,Science,scienceqa(nona_context),-4.7690954,15.214425
1330,OCR QA,screen2words,-3.631612,16.746061
1331,OCR QA,screenqa,-3.4821894,17.005753
1332,OCR QA,screenqa,-3.8667197,17.089247
1333,OCR QA,screenqa,-3.9886274,16.325684
1334,OCR QA,screenqa,-3.6292388,16.64084
1335,OCR QA,screenqa,-3.867926,16.939747
1336,OCR QA,screenqa,-4.2676463,16.212013
1337,OCR QA,screenqa,-2.2830477,16.461208
1338,OCR QA,screenqa,-2.7972887,16.759937
1339,Captioning & Knowledge,sharegpt4o,-1.028643,14.316716
1340,Captioning & Knowledge,sharegpt4o,-0.63227594,18.262432
1341,Captioning & Knowledge,sharegpt4o,-5.5509615,13.385918
1342,Captioning & Knowledge,sharegpt4o,-2.9258623,12.430899
1343,Captioning & Knowledge,sharegpt4o,-1.752485,9.818922
1344,Captioning & Knowledge,sharegpt4v(coco),-4.396255,15.497202
1345,Captioning & Knowledge,sharegpt4v(coco),-6.7254567,13.543941
1346,Captioning & Knowledge,sharegpt4v(coco),-3.4319088,13.363286
1347,Captioning & Knowledge,sharegpt4v(coco),-0.94431686,17.7518
1348,Captioning & Knowledge,sharegpt4v(coco),-3.9650493,14.540166
1349,Captioning & Knowledge,sharegpt4v(knowledge),-2.752691,12.089081
1350,Captioning & Knowledge,sharegpt4v(llava),-2.5029697,12.902743
1351,Captioning & Knowledge,sharegpt4v(llava),1.3518825,13.444673
1352,Captioning & Knowledge,sharegpt4v(sam),-3.3568525,12.670897
1353,General VQA,sketchyvqa,-4.8872657,11.832038
1354,OCR QA,slidevqa,-3.9107704,15.906221
1355,General VQA,spark,-4.3768535,14.491207
1356,General VQA,spatialsense,-3.263734,14.976058
1357,General VQA,spot_the_diff,-1.5317576,16.37698
1358,Naive OCR,sroie,1.3219887,11.1940775
1359,Naive OCR,sroie,1.5913999,11.914926
1360,Naive OCR,sroie,1.9426727,11.218723
1361,OCR QA,st_vqa,-2.9044545,15.1445875
1362,OCR QA,sujet_finance,-1.5862796,17.535973
1363,Mathematics,super_clevr(mathv360k),-1.9466949,10.134516
1364,Naive OCR,svrd,-0.71856314,17.167393
1365,Naive OCR,synthdog,-3.502172,10.745516
1366,Naive OCR,synthdog,-3.0102074,10.791281
1367,Naive OCR,synthdog,-3.6376667,10.726992
1368,Naive OCR,synthdog,-2.9797876,11.0659275
1369,Naive OCR,synthdog,-3.2355602,11.539314
1370,Naive OCR,synthdog,-2.9555662,11.265699
1371,Naive OCR,synthdog,-2.96735,10.951926
1372,Naive OCR,synthdog,-2.6145597,11.390062
1373,Naive OCR,synthdog,-2.5206306,11.208609
1374,Naive OCR,synthdog,-3.2974412,10.964338
1375,Naive OCR,synthdog,-3.0609767,10.871874
1376,Naive OCR,synthdog,-3.7733376,10.823489
1377,Naive OCR,synthdog,-3.5317874,10.925116
1378,Naive OCR,synthdog,-3.5101364,10.958425
1379,Naive OCR,synthdog,-3.8239758,10.659712
1380,Naive OCR,synthdog,-3.0691514,11.058068
1381,Naive OCR,synthdog,-2.753329,11.22186
1382,Naive OCR,synthdog,-2.6324878,11.007256
1383,Naive OCR,synthdog,-2.6753669,10.980343
1384,Naive OCR,synthdog,-3.1924512,11.233193
1385,Naive OCR,synthdog,-2.7523263,11.363193
1386,Naive OCR,synthdog,-3.5240006,10.827522
1387,Naive OCR,synthdog,-2.8060973,10.9742775
1388,Naive OCR,synthdog,-3.7526023,10.584175
1389,Naive OCR,synthdog,-2.8121305,10.815339
1390,Naive OCR,synthdog,-3.439075,10.882955
1391,Naive OCR,synthdog,-3.2205725,10.566704
1392,Naive OCR,synthdog,-3.7893758,11.147975
1393,Naive OCR,synthdog,-3.536549,11.21009
1394,Naive OCR,synthdog,-3.1966834,11.723928
1395,Naive OCR,synthdog,-2.6977828,11.074001
1396,Naive OCR,synthdog,-3.2249844,11.257024
1397,Naive OCR,synthdog,-2.8481858,11.527405
1398,Naive OCR,synthdog,-3.1936653,11.021578
1399,Naive OCR,synthdog,-3.1159499,10.622795
1400,Naive OCR,synthdog,-3.3986914,11.110819
1401,Naive OCR,synthdog,-3.3330255,10.823691
1402,Naive OCR,synthdog,-3.4130352,10.685922
1403,Naive OCR,synthdog,-3.448721,11.279447
1404,Naive OCR,synthdog,-3.3531446,10.8329
1405,Naive OCR,synthdog,-2.4609246,11.361593
1406,Naive OCR,synthdog,-3.1755846,10.649888
1407,Naive OCR,synthdog,-3.0586236,11.307644
1408,Naive OCR,synthdog,-3.1265254,10.875503
1409,Naive OCR,synthdog,-3.6899135,10.746278
1410,Naive OCR,synthdog,-3.3908458,11.223358
1411,Naive OCR,synthdog,-3.3751297,10.516364
1412,Naive OCR,synthdog,-3.488507,10.531199
1413,Naive OCR,synthdog,-2.8473232,11.15339
1414,Naive OCR,synthdog,-3.20954,11.064686
1415,Chart & Table,tabmwp,-0.58479166,15.880317
1416,Chart & Table,tabmwp,-0.2904701,15.783937
1417,Chart & Table,tabmwp(mathv360k),-0.7231676,15.953247
1418,Chart & Table,tabmwp(mathv360k),-0.2565399,15.977477
1419,Naive OCR,tal_ocr_eng,1.5386844,10.62674
1420,Naive OCR,tal_ocr_eng,1.6549606,11.601942
1421,Naive OCR,tal_ocr_eng,1.4002947,11.764387
1422,Naive OCR,tal_ocr_eng,1.2745994,11.2013035
1423,Naive OCR,tal_ocr_eng,1.5937434,10.996404
1424,Naive OCR,tal_ocr_eng,2.2340503,11.136835
1425,Naive OCR,tal_ocr_eng,2.127229,11.4193945
1426,Naive OCR,tal_ocr_eng,2.2122283,11.736268
1427,Naive OCR,tal_ocr_eng,1.9461217,11.907448
1428,Naive OCR,tal_ocr_eng,1.309156,12.007619
1429,Naive OCR,tal_ocr_eng,2.2799487,11.581288
1430,Naive OCR,tal_ocr_eng,2.1628947,10.770825
1431,Naive OCR,tal_ocr_eng,2.1115048,11.302841
1432,Naive OCR,tal_ocr_eng,1.8126061,11.708756
1433,Naive OCR,tal_ocr_eng,2.1145957,10.837662
1434,Naive OCR,tal_ocr_eng,1.3191409,11.1685295
1435,Naive OCR,tal_ocr_eng,1.9186009,10.96969
1436,Naive OCR,tal_ocr_eng,1.1728864,11.00445
1437,Naive OCR,tal_ocr_eng,1.2456665,11.044403
1438,Naive OCR,tal_ocr_eng,2.0839403,10.841493
1439,Naive OCR,tal_ocr_eng,1.932624,11.314103
1440,Naive OCR,tal_ocr_eng,2.029552,10.737507
1441,Naive OCR,tal_ocr_eng,2.1489453,11.5904
1442,Naive OCR,tal_ocr_eng,2.1690724,12.882016
1443,Naive OCR,tal_ocr_eng,1.3835964,12.141184
1444,Grounding & Counting,tallyqa,-2.6993341,14.153768
1445,Grounding & Counting,tallyqa,-2.9867494,13.562643
